tweet_text,recipient,emotion,brand,lemmatized_review,emotion_code
"['first', 'book', 'purchased', 'new', 'ipad', 'user', 'quotthank', 'economyquot', 'wait', 'crushit', 'afternoon', 'sxsw', 'tye']",iPad,Positive emotion,Apple,first book purchased new ipad user quotthank economyquot wait crushit afternoon sxsw tye,3
"['c23', 'check', 'head', 'link', 'code', 'valid', '120035959p', '031311', 'infektd', 'sxsw', 'cvdc']",none,No emotion toward brand or product,none,c23 check head link code valid 120035959p 031311 infektd sxsw cvdc,2
"['josh', 'clark', 'hate', 'ipads', 'back', 'button', 'heat', 'million', 'sun', 'tapworthy', 'sxsw']",iPad,Negative emotion,Apple,josh clark hate ipads back button heat million sun tapworthy sxsw,1
"['josh', 'clark', 'user', 'ipad', 'ui', 'talk', 'fabulous', 'full', 'objective', 'critique', 'insightful', 'suggestion', 'link', 'sxsw']",iPad,Positive emotion,Apple,josh clark user ipad ui talk fabulous full objective critique insightful suggestion link sxsw,3
"['join', 'link', 'starting', 'tonight', 'person', 'friend', 'city', 'end', 'sxsw', 'festival', 'win', 'ipad', '2']",none,No emotion toward brand or product,none,join link starting tonight person friend city end sxsw festival win ipad 2,2
"['join', 'link', 'friend', 'city', 'user', 'end', 'sxsw', 'win', 'ipad', '2', 'cmon', 'user', 'help', 'user', 'chng', 'world']",iPad,Positive emotion,Apple,join link friend city user end sxsw win ipad 2 cmon user help user chng world,3
"['hannukah', 'miracle', 'morning', 'uncharged', 'iphone', 'still', '55', 'battery', 'sxsw']",iPhone,Positive emotion,Apple,hannukah miracle morning uncharged iphone still 55 battery sxsw,3
"['google', 'take', '3', 'google', 'circle', 'may', 'announced', 'today', 'sxsw', 'third', 'try', 'socialnetworking', 'link']",none,No emotion toward brand or product,none,google take 3 google circle may announced today sxsw third try socialnetworking link,2
"['feel', 'like', 'badass', 'user', 'gave', 'free', 'drink', 'sxsw']",none,No emotion toward brand or product,none,feel like badass user gave free drink sxsw,2
"['sound', 'like', 'job', 'sxsw', 'rt', 'user', 'detail', 'new', 'bomb', 'iphone', 'app', 'would', 'love', 'early', 'adopter', 'link']",iPad or iPhone App,Positive emotion,Apple,sound like job sxsw rt user detail new bomb iphone app would love early adopter link,3
"['sound', 'like', 'job', 'sxsw', 'detail', 'new', 'bomb', 'iphone', 'app', 'would', 'love', 'early', 'ado', 'link']",iPad or iPhone App,Positive emotion,Apple,sound like job sxsw detail new bomb iphone app would love early ado link,3
"['sound', 'like', 'buzz', 'rebranded', 'wan', 'inner', 'circle', 'rt', 'user', 'google', 'launch', 'new', 'social', 'network', 'quotcirclesquot', 'link', 'sxsw']",Google,Positive emotion,Google,sound like buzz rebranded wan inner circle rt user google launch new social network quotcirclesquot link sxsw,3
"['feel', 'like', 'harry', 'dumbanddumber', 'sxsw', 'panel', 'google', 'peep', 'understandinghumans']",none,No emotion toward brand or product,none,feel like harry dumbanddumber sxsw panel google peep understandinghumans,2
"['feel', 'like', 'apple', 'commercial', 'waiting', 'line', 'fly', 'sxsw']",none,No emotion toward brand or product,none,feel like apple commercial waiting line fly sxsw,2
"['feel', 'like', 'iphone', 'always', 'always', 'something', 'running', 'battery', 'fast', 'sxsw']",iPhone,I can't tell,Apple,feel like iphone always always something running battery fast sxsw,0
"['take', 'hand', 'iphone', 'even', 'charging', 'zero', 'juice', 'left', 'appleaddiction', 'sxsw']",iPhone,Positive emotion,Apple,take hand iphone even charging zero juice left appleaddiction sxsw,3
"['checked', 'sxsw', 'trade', 'show', 'user', 'right', 'across', 'google']",none,No emotion toward brand or product,none,checked sxsw trade show user right across google,2
"['user', 'kenya', 'asked', 'blog', 'may', 'tomorrow', 'apple', 'popup', 'store', 'coming', 'sxsw']",none,No emotion toward brand or product,none,user kenya asked blog may tomorrow apple popup store coming sxsw,2
"['hope', 'kept', 'tha', 'nxdc', 'app', 'rt', 'user', 'app', 'sxsw', 'iphone', 'downloaded']",none,No emotion toward brand or product,none,hope kept tha nxdc app rt user app sxsw iphone downloaded,2
"['heartbreaker', 'sxsw', 'apple', 'ipad2', 'rt', 'user', 'user', 'asked', 'sadly']",none,No emotion toward brand or product,none,heartbreaker sxsw apple ipad2 rt user user asked sadly,2
"['heat', 'tracker', 'cool', 'heatmap', 'iphone', 'app', 'overlay', 'foursquare', 'everything', 'fire', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,heat tracker cool heatmap iphone app overlay foursquare everything fire sxsw,3
"['ipad2', 'seeker', 'still', 'waiting', 'austin', 'apple', 'popup', 'sxsw', 'link']",none,No emotion toward brand or product,none,ipad2 seeker still waiting austin apple popup sxsw link,2
"['ipad2', 'take', 'sxsw', 'line', 'already', 'halfway', 'block', 'around', 'noon', 'craziness', 'via', 'user', 'link']",iPad,Positive emotion,Apple,ipad2 take sxsw line already halfway block around noon craziness via user link,3
"['google', 'take', 'mantra', 'evil', 'heart', 'yet', 'pride', 'product', 'make', 'guilty', '7th', 'deadly', 'sin', 'superbia', 'sxsw']",Google,Negative emotion,Google,google take mantra evil heart yet pride product make guilty 7th deadly sin superbia sxsw,1
"['apple', 'marketing', 'still', 'impressive', 'sxsw', 'rtuser', 'link']",Apple,Positive emotion,Apple,apple marketing still impressive sxsw rtuser link,3
"['jesus', 'hockey', 'mask', 'worse', 'thought', 'sxsw', 'user', 'apple', 'store', 'sxsw', 'link']",none,No emotion toward brand or product,none,jesus hockey mask worse thought sxsw user apple store sxsw link,2
"['got', 'turkey', 'rt', 'user', 'random', 'apple', 'fan', 'bought', 'lunch', 'everyone', 'line', 'sxsw', 'popup', 'apple', 'store', 'ipad2', 'cc', 'user']",Apple,Positive emotion,Apple,got turkey rt user random apple fan bought lunch everyone line sxsw popup apple store ipad2 cc user,3
"['awaiting', 'keynote', 'speaker', 'chris', 'poole', 'sxsw', 'iphone', 'twitpict', 'link']",none,No emotion toward brand or product,none,awaiting keynote speaker chris poole sxsw iphone twitpict link,2
"['facebook', 'killer', 'google', 'circle', 'announced', 'sxsw', 'interactive', 'festival', 'link', 'google', 'sxsw']",none,No emotion toward brand or product,none,facebook killer google circle announced sxsw interactive festival link google sxsw,2
"['really', 'liking', 'sxsw', 'iphone', 'app', 'thanks', 'making', 'event', 'app', 'appears', 'work', 'well']",iPad or iPhone App,Positive emotion,Apple,really liking sxsw iphone app thanks making event app appears work well,3
"['wiebe', 'walking', 'conceptual', 'graphing', 'link', 'sxsw', 'user', 'would', 'loving']",none,No emotion toward brand or product,none,wiebe walking conceptual graphing link sxsw user would loving,2
"['survival', 'kit', 'provided', 'folk', 'line', 'sxsw', 'apple', 'store', 'morning', 'genius', 'link']",Apple,Positive emotion,Apple,survival kit provided folk line sxsw apple store morning genius link,3
"['eating', 'kitkat', 'size', 'half', 'ipad', 'got', 'love', 'american', 'sense', 'measure', 'sxsw']",none,No emotion toward brand or product,none,eating kitkat size half ipad got love american sense measure sxsw,2
"['user', 'know', 'user', 'awesome', 'ipadiphone', 'app', 'likely', 'appreciate', 'design', 'also', 'giving', 'free', 't', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,user know user awesome ipadiphone app likely appreciate design also giving free t sxsw,3
"['playhopskoch', 'apple', 'app', 'store', 'well', 'android', 'market', 'getting', 'ready', 'rock', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,playhopskoch apple app store well android market getting ready rock sxsw,3
"['sxsw', 'folk', 'lonely', 'planet', 'iphone', 'guide', 'austin', 'free', 'week', 'link']",none,No emotion toward brand or product,none,sxsw folk lonely planet iphone guide austin free week link,2
"['sxsw', 'folk', 'best', 'new', 'iphoneipad', 'app', 'come', 'across', 'far']",none,No emotion toward brand or product,none,sxsw folk best new iphoneipad app come across far,2
"['sxsw', 'folk', 'anybody', 'going', 'ipadandroid', 'panel', '330']",none,No emotion toward brand or product,none,sxsw folk anybody going ipadandroid panel 330,2
"['quotdesktop', 'publishing', 'saved', 'apple', 'pagemaker', 'gift', 'godquot', 'user', 'sxsw']",Apple,Positive emotion,Apple,quotdesktop publishing saved apple pagemaker gift godquot user sxsw,3
"['inofficial', 'sxsw', 'torrent', 'available', 'link']",none,No emotion toward brand or product,none,inofficial sxsw torrent available link,2
"['successful', 'sxsw', 'trip', 'learned', 'ton', 'lot', 'new', 'insight', 'knowledge', 'new', 'reading', 'list', 'playlist', 'wrote', 'amp', 'submitted', 'new', 'iphone', 'app']",none,No emotion toward brand or product,none,successful sxsw trip learned ton lot new insight knowledge new reading list playlist wrote amp submitted new iphone app,2
"['apple', 'opening', 'temporary', 'apple', 'store', '6th', 'congress', 'tomorrow', 'march', '11', 'ipad', 'sale', 'miss', 'sxsw', 'sxsw']",none,No emotion toward brand or product,none,apple opening temporary apple store 6th congress tomorrow march 11 ipad sale miss sxsw sxsw,2
"['apple', 'setting', 'shop', 'user', 'sxsw', 'year', 'link', 'whole', 'geekdom', 'take', 'collective', 'shy', 'relief']",none,No emotion toward brand or product,none,apple setting shop user sxsw year link whole geekdom take collective shy relief,2
"['feel', 'better', '106', '1st', 'day', 'user', 'sxsw', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white']",none,Positive emotion,none,feel better 106 1st day user sxsw ipad store sold everything except 64gig wifi white,3
"['contextual', 'discovery', 'amp', 'search', 'combine', 'calendar', 'weatherflighttraffic', 'data', 'create', 'personalized', 'trip', 'advising', 'mmayer', 'google', 'sxsw']",none,No emotion toward brand or product,none,contextual discovery amp search combine calendar weatherflighttraffic data create personalized trip advising mmayer google sxsw,2
"['contextual', 'discovery', 'part', 'future', 'according', 'google', 'sxsw']",none,No emotion toward brand or product,none,contextual discovery part future according google sxsw,2
"['contextual', 'discovery', 'find', 'answer', 'question', 'google', 'sxsw']",none,No emotion toward brand or product,none,contextual discovery find answer question google sxsw,2
"['mint', 'goal', 'iphone', 'app', 'top', '3', 'finance', 'app', 'sxsw']",none,No emotion toward brand or product,none,mint goal iphone app top 3 finance app sxsw,2
"['well', 'known', 'steve', 'job', 'hate', 'sxsw', 'rt', 'user', 'iphone', 'autocorrected', 'quotsxswquot', 'quotassquot']",none,No emotion toward brand or product,none,well known steve job hate sxsw rt user iphone autocorrected quotsxswquot quotassquot,2
"['new', 'social', 'medium', 'tool', 'rt', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'quotcirclesquot', 'possibly', 'today', 'link', 'sxsw']",none,No emotion toward brand or product,none,new social medium tool rt user google launch major new social network quotcirclesquot possibly today link sxsw,2
"['device', 'ipad', 'one', 'hang', 'entire', 'day', 'sxsw', '37', 'remaining', 'others', 'died', 'hour', 'ago']",iPad,Positive emotion,Apple,device ipad one hang entire day sxsw 37 remaining others died hour ago,3
"['call', 'major', 'yet', 'p', 'rt', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'link', 'sxsw']",none,No emotion toward brand or product,none,call major yet p rt user google launch major new social network called circle link sxsw,2
"['new', 'social', 'network', 'google', 'news', 'abuzz', 'launch', 'googlecircles', 'sxsw']",Other Google product or service,Positive emotion,,new social network google news abuzz launch googlecircles sxsw,3
"['new', 'social', 'network', 'may', 'debut', 'sxsw', 'google', 'circle', 'link', 'eatdrinktweet', 'done', 'yet']",Other Google product or service,Positive emotion,,new social network may debut sxsw google circle link eatdrinktweet done yet,3
"['new', 'social', 'network', 'may', 'launch', '2day', 'quotgoogle', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw\x89û\x9d']",Other Google product or service,Positive emotion,,new social network may launch 2day quotgoogle launch major new social network called circle possibly today link sxswû,3
"['msft', 'panel', 'touch', 'interface', 'show', 'bunch', 'tablet', 'ipad', 'sxsw', 'dontbehatin']",iPad,Positive emotion,Apple,msft panel touch interface show bunch tablet ipad sxsw dontbehatin,3
"['apple', 'open', 'popup', 'store', 'friday', '6th', 'congress', 'sxsw', 'via', 'satesmancom']",none,No emotion toward brand or product,none,apple open popup store friday 6th congress sxsw via satesmancom,2
"['historical', 'photo', 'mashup', 'google', 'map', 'link', 'sxsw']",none,No emotion toward brand or product,none,historical photo mashup google map link sxsw,2
"['thing', 'people', 'say', 'aboutto', 'user', 'make', 'laugh', 'want', 'free', 'turnbyturn', 'gps', 'wait', 'take', 'pic', 'sidewalk', 'cmon', 'sxsw']",none,No emotion toward brand or product,none,thing people say aboutto user make laugh want free turnbyturn gps wait take pic sidewalk cmon sxsw,2
"['quotwill', 'take', 'time', 'others', 'catch', 'ipadquot', 'user', 'tapworthy', 'sxsw']",iPad,Positive emotion,Apple,quotwill take time others catch ipadquot user tapworthy sxsw,3
"['super', 'cool', 'apple', 'pop', 'store', 'sxsw', 'office', 'building', 'link', 'user', 'sxswi', 'austin']",Apple,Positive emotion,Apple,super cool apple pop store sxsw office building link user sxswi austin,3
"['took', '8th', 'row', 'plane', 'spot', 'ipad', 'thought', 'going', 'sxsw', 'elonsxsw']",none,No emotion toward brand or product,none,took 8th row plane spot ipad thought going sxsw elonsxsw,2
"['people', 'google', 'sxsw', 'din', 'know', 'either', 'hip', 'though']",none,No emotion toward brand or product,none,people google sxsw din know either hip though,2
"['prize', 'sxsw', 'apple', 'product', 'sigh']",Apple,Negative emotion,Apple,prize sxsw apple product sigh,1
"['sxsw', 'panel', 'google', 'envisions', 'search', 'without', 'search', 'link', 'sxsw', 'sxswi']",none,No emotion toward brand or product,none,sxsw panel google envisions search without search link sxsw sxswi,2
"['\x89ûïspecial\x89ûï', 'apple', 'store', '6th', 'congress', 'open', 'today', 'austin', 'sxsw', 'attendee', 'able', 'buy', 'ipad2', 'starting', '5pm']",none,No emotion toward brand or product,none,ûïspecialûï apple store 6th congress open today austin sxsw attendee able buy ipad2 starting 5pm,2
"['sxsw', 'html5', 'applemicrosoft', 'likely', 'javascript', 'integration', 'user', 'browser', 'compete', 'collaborate', 'system', 'amoral']",none,No emotion toward brand or product,none,sxsw html5 applemicrosoft likely javascript integration user browser compete collaborate system amoral,2
"['umbrella', 'quotthe', 'listquot', 'via', 'user', '\x89÷¼', 'set', '\x89÷', 'link', '\x89÷', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'newtwitter']",none,No emotion toward brand or product,none,umbrella quotthe listquot via user ÷¼ set ÷ link ÷ edchat musedchat sxsw sxswi newtwitter,2
"['2nd', 'place', 'fandango', 'karaoke', '1st', 'prize', '1', 'yr', 'fandango', 'tkts', 'useless', 'canada', '2nd', 'prize', 'useful', 'ipad', 'sxsw']",iPad,Positive emotion,Apple,2nd place fandango karaoke 1st prize 1 yr fandango tkts useless canada 2nd prize useful ipad sxsw,3
"['iphone', 'blackberry', 'amp', 'android', 'hootsuite', 'app', 'updated', 'sxsw', 'link', 'via', 'hootsuite']",none,No emotion toward brand or product,none,iphone blackberry amp android hootsuite app updated sxsw link via hootsuite,2
"['lol', 'glad', 'chris', 'poole', 'showing', 'meme', 'quotwhy', 'text', 'morequot', 'pretty', 'funny', 'google', 'sxswmoot', 'sxswi', 'sxsw']",none,No emotion toward brand or product,none,lol glad chris poole showing meme quotwhy text morequot pretty funny google sxswmoot sxswi sxsw,2
"['one', 'lady', 'shopping', 'bluefly', 'ipad', 'nav', 'design', 'panel', 'boot', 'sxsw']",none,No emotion toward brand or product,none,one lady shopping bluefly ipad nav design panel boot sxsw,2
"['laptop', 'rt', 'user', 'think', 'may', 'go', 'ipad', 'laptop', 'today', 'sxswi', 'sxsw', 'cont', 'link']",iPad,Positive emotion,Apple,laptop rt user think may go ipad laptop today sxswi sxsw cont link,3
"['josh', 'clark', 'sxsw', 'session', 'ipadtablet', 'development', 'first', 'note', 'ipad', 'leisureplanningrestful', 'device', 'tapworthy', 'webvisions']",iPad,Positive emotion,Apple,josh clark sxsw session ipadtablet development first note ipad leisureplanningrestful device tapworthy webvisions,3
"['user', 'last', 'least', 'get', 'copy', 'stupid', 'game', 'plus', 'iphone', 'link', 'also', 'special', 'sxsw', 'price']",iPad or iPhone App,Positive emotion,Apple,user last least get copy stupid game plus iphone link also special sxsw price,3
"['last', 'day', 'fastcompanygrille', 'come', 'last', 'day', 'iphone', 'makery', 'zazzlesxsw', 'sxsw']",none,No emotion toward brand or product,none,last day fastcompanygrille come last day iphone makery zazzlesxsw sxsw,2
"['next', 'last', 'panel', 'today', 'quotgoogle', 'doodle', 'burning', 'man', 'pacman', 'beyondquot', 'sxsw', 'sxswi', 'googledoodles']",none,No emotion toward brand or product,none,next last panel today quotgoogle doodle burning man pacman beyondquot sxsw sxswi googledoodles,2
"['24', 'hour', 'later', 'retreat', 'back', 'hotel', 'bushwhacked', 'ringo', 'deathstarrd', 'never', 'seen', 'many', 'effect', 'pedal', 'sxsw', 'link']",none,No emotion toward brand or product,none,24 hour later retreat back hotel bushwhacked ringo deathstarrd never seen many effect pedal sxsw link,2
"['grab', 'latest', 'user', 'sxsw', 'link']",none,No emotion toward brand or product,none,grab latest user sxsw link,2
"['user', 'latest', 'iphone', 'sxsw', 'long', 'would', 'take', 'fix', 'much']",none,No emotion toward brand or product,none,user latest iphone sxsw long would take fix much,2
"['cool', 'latest', 'version', 'google', 'map', 'mobile', '3d', 'building', 'sure', 'mapped', 'au', 'detail', 'yet', 'sxsw']",Other Google product or service,Positive emotion,,cool latest version google map mobile 3d building sure mapped au detail yet sxsw,3
"['user', 'launched', '1st', 'ipad', 'app', 'sxsw', 'get', 'detail', 'first', 'edition', 'free']",none,No emotion toward brand or product,none,user launched 1st ipad app sxsw get detail first edition free,2
"['user', 'launching', 'gowalla', '3', 'droid', 'sxsw', 'push', '4square', 'groupon', 'link']",Android,Positive emotion,Google,user launching gowalla 3 droid sxsw push 4square groupon link,3
"['ipad', '2', 'sold', 'retail', 'storesexcept', 'sxsw', 'pop', 'store', 'austin', 'igottagetit']",iPad,Positive emotion,Apple,ipad 2 sold retail storesexcept sxsw pop store austin igottagetit,3
"['ipad2', 'sold', '70', 'went', 'new', 'buyer', 'wow', 'link', 'via', 'user', 'user', 'sxsw']",iPad,Positive emotion,Apple,ipad2 sold 70 went new buyer wow link via user user sxsw,3
"['ipad', '2', 'sold', '70', 'went', 'new', 'buyer', 'report', 'link', 'sxsw', 'socialmedia', 'tech', 'ipad2', 'medium']",none,No emotion toward brand or product,none,ipad 2 sold 70 went new buyer report link sxsw socialmedia tech ipad2 medium,2
"['stock', 'mophie', 'juice', 'pack', 'apple', 'temp', 'store', 'open', 'austin', 'sxsw', 'amp', 'ipad', '2', 'launch', 'link', 'via', 'user']",none,Positive emotion,none,stock mophie juice pack apple temp store open austin sxsw amp ipad 2 launch link via user,3
"['held', 'new', 'ipad', 'envy', 'baby', 'still', 'working', 'well', 'sxsw']",iPad,Positive emotion,Apple,held new ipad envy baby still working well sxsw,3
"['man', 'google', 'launch', 'circle', 'sxsw', 'talk', 'striking', 'iron', 'hot', 'user', 'user']",Google,Positive emotion,Google,man google launch circle sxsw talk striking iron hot user user,3
"['lovin', 'apple', 'amp', 'ipad2', 'apple', 'austin', 'sxsw']",iPad,Positive emotion,Apple,lovin apple amp ipad2 apple austin sxsw,3
"['sxsw', 'apple', 'ipad2', 'line', 'took', 'le', '10', 'minute']",none,No emotion toward brand or product,none,sxsw apple ipad2 line took le 10 minute,2
"['handle', 'sxsw', 'traffic', 'rt', 'user', 'dear', 'user', 'app', 'iphone', 'sucked', 'day', 'crashing']",iPad or iPhone App,Negative emotion,Apple,handle sxsw traffic rt user dear user app iphone sucked day crashing,1
"['love', 'google', 'analytics', 'thanks', 'follower', 'sxsw', 'took', 'time', 'check', 'new', 'post']",Other Google product or service,Positive emotion,,love google analytics thanks follower sxsw took time check new post,3
"['hope', 'people', 'ask', 'tough', 'question', 'rt', 'user', 'reminder', 'android', 'chrome', 'tt', 'talk', 'user', '1', 'pm', 'today', 'link', 'sxsw']",none,No emotion toward brand or product,none,hope people ask tough question rt user reminder android chrome tt talk user 1 pm today link sxsw,2
"['double', 'buzzing', 'issue', 'iphone', 'io', '43', 'getting', 'annoying', 'news', 'iphone', 'may', 'fly', 'across', 'room', 'gr2l2', 'sxsw']",iPhone,Negative emotion,Apple,double buzzing issue iphone io 43 getting annoying news iphone may fly across room gr2l2 sxsw,1
"['geen', 'google', 'circle', 'vandaag', 'rt', 'user', 'launching', 'product', 'sxsw', 'plenty', 'else']",none,No emotion toward brand or product,none,geen google circle vandaag rt user launching product sxsw plenty else,2
"['google', 'circle', 'take', 'facebook', 'link', 'circle', 'sxsw']",none,No emotion toward brand or product,none,google circle take facebook link circle sxsw,2
"['google', 'circle', 'take', 'facebook', 'link', 'circle', 'sxsw']",none,No emotion toward brand or product,none,google circle take facebook link circle sxsw,2
"['lol', 'apple', 'erects', 'temporary', 'apple', 'store', 'austin', 'sxsw', 'sell', 'ipad', '2', 'link']",none,I can't tell,none,lol apple erects temporary apple store austin sxsw sell ipad 2 link,0
"['google', 'fan', 'town', 'sxsw', 'stop', 'austin', 'gtug', 'meeting', 'wednesday', '7th', '700pm', 'map', 'link', 'link']",none,No emotion toward brand or product,none,google fan town sxsw stop austin gtug meeting wednesday 7th 700pm map link link,2
"['next', 'battle', 'bank', 'mobile', 'phone', 'operator', 'google', 'amp', 'apple', 'bankinnovation', 'sxsw']",none,No emotion toward brand or product,none,next battle bank mobile phone operator google amp apple bankinnovation sxsw,2
"['chris', 'poole', '4chan', 'recommends', 'google', 'refrigerator', 'magnet', 'game', 'cute', 'shared', 'experience', 'game', 'sxswmoot', 'sxsw', 'sxswi']",Other Google product or service,Positive emotion,,chris poole 4chan recommends google refrigerator magnet game cute shared experience game sxswmoot sxsw sxswi,3
"['tech', 'apple', 'head', 'sxsw', 'set', 'temporary', 'store', 'austin', 'link']",Apple,Positive emotion,Apple,tech apple head sxsw set temporary store austin link,3
"['apple', 'ipads', 'per', 'capital', 'sxsw', 'anywhere', 'else', 'world', 'except', 'foxconn']",none,No emotion toward brand or product,none,apple ipads per capital sxsw anywhere else world except foxconn,2
"['quotapple', 'elegant', 'fascist', 'company', 'americaquot', 'flipboard', 'sxsw']",Apple,Negative emotion,Apple,quotapple elegant fascist company americaquot flipboard sxsw,1
"['google', 'launch', 'new', 'social', 'network', 'called', 'circle', 'south', 'southwest', 'today', 'link', 'sxsw', 'circle', 'google']",none,No emotion toward brand or product,none,google launch new social network called circle south southwest today link sxsw circle google,2
"['google', 'launched', 'next', 'social', 'medium', 'flop', 'yet', 'sxsw']",Other Google product or service,Negative emotion,,google launched next social medium flop yet sxsw,1
"['quotapple', 'like', 'pay', 'apple', 'likesquot', 'barry', 'diller', 'sxsw', 'user', 'acc', 'ballroom', 'pic', 'link']",Apple,Negative emotion,Apple,quotapple like pay apple likesquot barry diller sxsw user acc ballroom pic link,1
"['line', 'mile', 'long', 'outside', 'lucky', 'get', 'sit', 'floor', 'mom', 'ipad', 'miss', 'old', 'day', 'sxsw', '40', 'growth']",none,I can't tell,none,line mile long outside lucky get sit floor mom ipad miss old day sxsw 40 growth,0
"['google', 'map', 'mobile', 'demonstration', 'rocked', 'world', 'sxsw', 'uosxsw', 'marissamayer']",Other Google product or service,Positive emotion,,google map mobile demonstration rocked world sxsw uosxsw marissamayer,3
"['wow', 'google', 'map', 'mobile', 'v5', 'demo', 'sxsw', 'nice']",Other Google product or service,Positive emotion,,wow google map mobile v5 demo sxsw nice,3
"['google', 'name', 'built', 'gettinng', 'stuff', 'trying', 'user', 'see', 'work', 'marissagoogle', 'sxsw']",Google,Positive emotion,Google,google name built gettinng stuff trying user see work marissagoogle sxsw,3
"['quotapple', 'opening', 'temporary', 'store', 'austin', 'sxsw', 'ipad', '2', 'launchquot', 'link', 'sxsw']",none,No emotion toward brand or product,none,quotapple opening temporary store austin sxsw ipad 2 launchquot link sxsw,2
"['tech', 'apple', 'opening', 'popup', 'store', 'austin', 'sxsw', 'link']",Apple,Positive emotion,Apple,tech apple opening popup store austin sxsw link,3
"['gsdm', 'google', 'party', 'hook', 'sxsw', 'link']",Google,Positive emotion,Google,gsdm google party hook sxsw link,3
"['sxsw', 'apple', 'picked', 'great', 'venue', 'launch', 'new', 'ipads']",Apple,Positive emotion,Apple,sxsw apple picked great venue launch new ipads,3
"['sxsw', 'apple', 'pop', 'store', 'still', 'ipads', 'stock', 'waiting', 'line', 'link', 'via', 'user', 'apple', 'ipad2\x89û\x9d']",none,No emotion toward brand or product,none,sxsw apple pop store still ipads stock waiting line link via user apple ipad2û,2
"['google', 'preview', 'major', 'new', 'social', 'service', 'called', 'google', 'circle', 'today', 'sxsw', 'link']",none,No emotion toward brand or product,none,google preview major new social service called google circle today sxsw link,2
"['google', 'reveal', 'new', 'social', 'network', 'called', 'circle', 'link', 'google', 'facebook', 'sxsw']",none,No emotion toward brand or product,none,google reveal new social network called circle link google facebook sxsw,2
"['google', 'reveal', 'new', 'social', 'network', 'called', 'circle', 'google', 'facebook', 'twitter', 'sxsw', 'link']",none,No emotion toward brand or product,none,google reveal new social network called circle google facebook twitter sxsw link,2
"['google', 'reveal', 'new', 'social', 'network', 'called', 'circle', 'google', 'facebook', 'twitter', 'sxsw', 'link', 'via', 'user']",none,No emotion toward brand or product,none,google reveal new social network called circle google facebook twitter sxsw link via user,2
"['google', 'reveal', 'new', 'social', 'network', 'called', 'circle', 'google', 'facebook', 'twitter', 'sxsw', 'link', 'via', 'user']",none,No emotion toward brand or product,none,google reveal new social network called circle google facebook twitter sxsw link via user,2
"['tech', 'apple', 'save', 'sxsw', 'set', 'open', 'popup', 'store', 'link']",none,No emotion toward brand or product,none,tech apple save sxsw set open popup store link,2
"['cool', 'apple', 'set', '500', 'sq', 'ft', 'temporary', 'store', 'sxsw', 'sell', 'ipad', '2', 'link']",Apple,Positive emotion,Apple,cool apple set 500 sq ft temporary store sxsw sell ipad 2 link,3
"['popup', 'apple', 'store', 'crew', 'giving', 'water', 'people', 'line', 'street', 'clothes', 'apple', 'logo', 'anywhere', 'yet', 'sxsw']",none,No emotion toward brand or product,none,popup apple store crew giving water people line street clothes apple logo anywhere yet sxsw,2
"['popup', 'apple', 'store', 'open', 'sxsw', 'love', 'going', 'right', 'middle', 'action', 'link', 'via', 'user']",Apple,Positive emotion,Apple,popup apple store open sxsw love going right middle action link via user,3
"['sxsw', 'apple', 'store', 'run', 'day', 'boo', 'apple']",Apple,Negative emotion,Apple,sxsw apple store run day boo apple,1
"['japan', 'apple', 'store', 'serve', 'rallying', 'point', 'massive', 'quake', 'link', 'entry', 'friend', 'house', 'sxsw']",Apple,Positive emotion,Apple,japan apple store serve rallying point massive quake link entry friend house sxsw,3
"['love', 'google', 'street', 'map', 'getting', 'idea', 'everything', 'relation', 'austin', 'convention', 'center', 'alamo', 'drafthouse', 'cinema', 'sxsw']",Other Google product or service,Positive emotion,,love google street map getting idea everything relation austin convention center alamo drafthouse cinema sxsw,3
"['make', 'people', 'think', 'arrived', 'user', 'wrong', 'website', 'make', 'go', 'google', 'search', 'site', 'killcommunity', 'via', 'user', 'sxsw']",none,No emotion toward brand or product,none,make people think arrived user wrong website make go google search site killcommunity via user sxsw,2
"['apple', 'naomi', 'campbell', 'popup', 'store', 'rage', 'link', 'sxsw']",none,No emotion toward brand or product,none,apple naomi campbell popup store rage link sxsw,2
"['apple', 'naomi', 'campbell', 'popup', 'store', 'rage', 'link', 'sxsw']",Other Apple product or service,No emotion toward brand or product,Apple,apple naomi campbell popup store rage link sxsw,2
"['apple', 'naomi', 'campbell', 'popup', 'store', 'rage', 'link', 'sxsw', 'apple', 'naomi', 'ca', 'link']",none,No emotion toward brand or product,none,apple naomi campbell popup store rage link sxsw apple naomi ca link,2
"['cool', 'apple', 'open', 'temporary', 'store', 'sxsw', 'link', 'sxsw']",Apple,Positive emotion,Apple,cool apple open temporary store sxsw link sxsw,3
"['nice', 'apple', 'open', 'popup', 'store', 'sxsw', 'across', 'office', 'link']",Apple,Positive emotion,Apple,nice apple open popup store sxsw across office link,3
