tweet_text,recipient,emotion,brand,lemmatized_review,emotion_code
"['yay', 'rt', 'user', 'hoot', 'new', 'blog', 'post', 'hootsuite', 'mobile', 'sxsw', 'update', 'iphone', 'blackberry', 'amp', 'android', 'link']",iPad or iPhone App,Positive emotion,Apple,yay rt user hoot new blog post hootsuite mobile sxsw update iphone blackberry amp android link,3
"['haha', 'rt', 'user', 'bet', 'lot', 'nerd', 'sxsw', 'using', 'iphone', 'light', 'saber', 'app', 'barroom', 'brawl', 'instead', 'fist']",iPad or iPhone App,Positive emotion,Apple,haha rt user bet lot nerd sxsw using iphone light saber app barroom brawl instead fist,3
"['lol', 'rt', 'user', 'bet', 'lot', 'nerd', 'sxsw', 'using', 'iphone', 'light', 'saber', 'app', 'barroom', 'brawl', 'instead', 'fist']",iPad or iPhone App,Positive emotion,Apple,lol rt user bet lot nerd sxsw using iphone light saber app barroom brawl instead fist,3
"['cool', 'rt', 'user', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'link']",Apple,Positive emotion,Apple,cool rt user rumor apple opening temporary store downtown austin sxsw ipad 2 link,3
"['srsly', '\x89ûïuser', 'rumor', 'apple', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",iPad,Positive emotion,Apple,srsly ûïuser rumor apple temporary store downtown austin sxsw ipad 2 launch link,3
"['yup', 'rt', 'user', 'ipad', 'envy', 'roof', 'thanks', 'every', 'person', 'sxsw']",iPad,Positive emotion,Apple,yup rt user ipad envy roof thanks every person sxsw,3
"['fab', 'rt', 'user', 'rt', 'user', 'user', 'spilled', 'bean', 'next', 'platform', '4', 'flipboard', 'iphoneworkin', 'sxflip', 'sxsw', 'sxswi']",iPad or iPhone App,Positive emotion,Apple,fab rt user rt user user spilled bean next platform 4 flipboard iphoneworkin sxflip sxsw sxswi,3
"['lucky', '\x89ûïuser', 'rt', 'user', 'scored', 'mophie', 'juice', 'pack', 'tradeshow', 'sxsw', 'double', 'iphone', 'battery\x89û\x9d']",iPhone,Positive emotion,Apple,lucky ûïuser rt user scored mophie juice pack tradeshow sxsw double iphone batteryû,3
"['sweet', 'user', 'rt', 'user', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",Apple,Positive emotion,Apple,sweet user rt user opening temporary store downtown austin sxsw ipad 2 launch link,3
"['wow', 'rt', 'user', 'rt', 'user', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",Other Google product or service,Positive emotion,,wow rt user rt user google launch major new social network called circle possibly today link sxsw,3
"['zomg', 'rt', 'user', 'special', 'apple', 'store', 'sxsw', 'ipad', 'line', 'block', 'long', 'plixicomp83323324', 'plixicomp83323414']",none,Positive emotion,none,zomg rt user special apple store sxsw ipad line block long plixicomp83323324 plixicomp83323414,3
"['thanks', 'user', 'loving', 'user', 'app', 'update', 'iphone', 'sure', 'download', 'amp', 'familiarize', 'w', 'sxsw', 'usguys']",iPad or iPhone App,Positive emotion,Apple,thanks user loving user app update iphone sure download amp familiarize w sxsw usguys,3
"['casually', 'mentioned', 'forecast', 'dow', 'six', 'day', 'ahead', 'based', 'google', 'mood', 'analysis', 'twitter', 'data', 'sxsw', 'smvis', 'imrich']",Google,Positive emotion,Google,casually mentioned forecast dow six day ahead based google mood analysis twitter data sxsw smvis imrich,3
"['marcelosomers', 'new', 'version', 'google', 'map', 'mobile', 'pretty', 'amazing', 'vector', 'based', 'amp', 'fast', 'sxsw', 'marcelosomers', 'link']",Google,Positive emotion,Google,marcelosomers new version google map mobile pretty amazing vector based amp fast sxsw marcelosomers link,3
"['user', 'might', 'need', 'go', 'apple', 'today', 'think', 'quotsquot', 'quotxquot', 'quotwquot', 'key', 'worn', 'sxsw']",Apple,Negative emotion,Apple,user might need go apple today think quotsquot quotxquot quotwquot key worn sxsw,1
"['got', 'mine', 'amp', 'disagree', 'rt', 'user', 'peter', 'cashmore', 'ipad', '2', 'minor', 'improvement', 'worth', 'unless', '2', 'burn', 'sxsw']",iPad,Negative emotion,Apple,got mine amp disagree rt user peter cashmore ipad 2 minor improvement worth unless 2 burn sxsw,1
"['within', 'month', 'ipad', 'severely', 'autistic', '9', 'year', 'old', 'mastered', 'puzzle', 'game', 'sxsw', 'poursite']",iPad,Positive emotion,Apple,within month ipad severely autistic 9 year old mastered puzzle game sxsw poursite,3
"['strong', 'rumour', 'google', 'unveiling', 'new', 'social', 'network', 'called', 'circle', 'sxsw', 'look', 'interesting', 'link']",Google,Positive emotion,Google,strong rumour google unveiling new social network called circle sxsw look interesting link,3
"['google', 'amp', 'bavc', 'launch', 'impact', 'dashboard', 'sxsw', 'web', 'app', 'collect', 'host', 'visualize', 'data', 'real', 'time', 'bavcorgimpact']",none,Positive emotion,none,google amp bavc launch impact dashboard sxsw web app collect host visualize data real time bavcorgimpact,3
"['doodle', 'competition', 'invite', 'kid', 'create', 'doodle', 'winner', 'put', 'googlecom', 'celebrate', 'awesomeness', 'googledoodle', 'sxsw']",Google,Positive emotion,Google,doodle competition invite kid create doodle winner put googlecom celebrate awesomeness googledoodle sxsw,3
"['initial', 'impression', 'white', 'ipad', '2', 'awesome', 'seems', 'much', 'quicker', 'web', 'browsing', 'even', 'shitty', 'wifi', 'sxsw']",iPad,Positive emotion,Apple,initial impression white ipad 2 awesome seems much quicker web browsing even shitty wifi sxsw,3
"['apple', 'trump', 'nvidia', 'tablet', 'gaming', 'link', 'entry', 'friend', 'house', 'sxsw']",Apple,Positive emotion,Apple,apple trump nvidia tablet gaming link entry friend house sxsw,3
"['really', 'tempted', 'get', 'ipad', '2', 'sxsw']",iPad,Positive emotion,Apple,really tempted get ipad 2 sxsw,3
"['nope', 'seems', 'google', 'circle', 'launch', 'today', 'link', 'sxsw']",Other Google product or service,Negative emotion,,nope seems google circle launch today link sxsw,1
"['apple', 'seems', 'winning', 'app', 'world', 'sxsw']",Apple,Positive emotion,Apple,apple seems winning app world sxsw,3
"['seattle', 'sxsw', 'peep', 'today', 'replacement', 'iphone', 'hand', 'back', 'action']",iPhone,Positive emotion,Apple,seattle sxsw peep today replacement iphone hand back action,3
"['user', 'twitter', 'iphone', 'app', 'day', 'heading', 'sxsw', 'want', 'tweet', 'lot', 'help']",iPad or iPhone App,Negative emotion,Apple,user twitter iphone app day heading sxsw want tweet lot help,1
"['restored', 'apple', 'made', 'smart', 'phone', 'unleash', 'hell', 'sxsw']",Apple,Positive emotion,Apple,restored apple made smart phone unleash hell sxsw,3
"['got', 'hand', 'ipad', '2', 'sxsw', 'mixed', 'feeling', 'magnetic', 'cover', 'overall', 'great', 'improvemnt']",iPad,Positive emotion,Apple,got hand ipad 2 sxsw mixed feeling magnetic cover overall great improvemnt,3
"['got', 'ipad', '2', 'courtesy', 'pop', 'store', 'austin', 'yay', 'sxsw', 'allowing', 'amount', 'available', 'ipads', 'rise']",iPad,Positive emotion,Apple,got ipad 2 courtesy pop store austin yay sxsw allowing amount available ipads rise,3
"['got', 'ipad', '2', 'white', '64gb', 'wifi', 'blue', 'cover', 'thing', 'sell', 'sxsw', 'apple', 'store', 'link']",iPad,Positive emotion,Apple,got ipad 2 white 64gb wifi blue cover thing sell sxsw apple store link,3
"['user', 'iphone', 'crashed', 'amp', 'fresh', 'restore', 'amp', 'lost', 'fave', 'dalicanvas', 'pak', 'ever', 'get', 'back', 'also', 'user', 'sxsw']",iPhone,Negative emotion,Apple,user iphone crashed amp fresh restore amp lost fave dalicanvas pak ever get back also user sxsw,1
"['today', 'last', 'day', 'apple', 'popup', 'sxsw', 'vacation', 'start', 'tomorrow', 'great', 'experience']",Apple,Positive emotion,Apple,today last day apple popup sxsw vacation start tomorrow great experience,3
"['time', 'late', 'night', 'ipad2', 'purchase', 'sxsw', 'user', 'apple', 'store', 'sxsw', 'w', '75', 'others', 'link']",iPad,Positive emotion,Apple,time late night ipad2 purchase sxsw user apple store sxsw w 75 others link,3
"['got', 'mophie', 'juice', 'pack', 'plus', 'iphone', '4', 'ready', 'sxsw', 'double', 'battery', 'life', 'ftw']",iPhone,Positive emotion,Apple,got mophie juice pack plus iphone 4 ready sxsw double battery life ftw,3
"['sound', 'voice', 'shot', 'exploiting', 'apple', 'amp', 'best', 'buy', '14day', 'return', 'policy', 'imacs', 'brilliant', 'sxsw']",Other Apple product or service,Positive emotion,Apple,sound voice shot exploiting apple amp best buy 14day return policy imacs brilliant sxsw,3
"['sound', 'voice', 'shot', 'exploiting', 'apple', 'amp', 'best', 'buy', '14day', 'return', 'policy', 'imacs', 'brilliant', 'sxsw', 'link']",none,Positive emotion,none,sound voice shot exploiting apple amp best buy 14day return policy imacs brilliant sxsw link,3
"['ahh', 'darn', 'rt', 'user', 'user', 'user', 'according', 'user', 'google', 'confirmed', 'launching', 'sxsw']",Other Google product or service,Negative emotion,,ahh darn rt user user user according user google confirmed launching sxsw,1
"['\x89ûïmore', '35', 'million', 'mile', 'day', 'driven', 'google', 'map', 'navigation', 'assistedquot', 'marissa', 'mayer', 'sxsw', 'gps', 'biz', 'toast']",Other Google product or service,Positive emotion,,ûïmore 35 million mile day driven google map navigation assistedquot marissa mayer sxsw gps biz toast,3
"['australian', 'business', 'amp', 'notforprofits', 'may', 'interested', 'seo', 'insight', 'google', 'amp', 'bing', 'sxsw', 'link', 'digibiz']",Google,Positive emotion,Google,australian business amp notforprofits may interested seo insight google amp bing sxsw link digibiz,3
"['fun', 'creating', 'dynamic', 'google', 'doc', 'user', 'opposite', 'side', 'killcommunity', 'room', 'sxsw']",Other Google product or service,Positive emotion,,fun creating dynamic google doc user opposite side killcommunity room sxsw,3
"['rtuser', 'crowley', 'cashmore', 'think', 'ipad', '2', 'minor', 'step', 'tell', 'people', 'standing', 'line', 'sxsw', 'apple', 'popup', 'store']",iPad,Positive emotion,Apple,rtuser crowley cashmore think ipad 2 minor step tell people standing line sxsw apple popup store,3
"['rtuser', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw', 'twnp', 'socmedia']",none,Positive emotion,none,rtuser google launch major new social network called circle possibly today link sxsw twnp socmedia,3
"['lose', 'hour', 'tonight', 'sxsw', 'attendee', 'blame', 'microsoft', 'apple', 'get', 'credit', 'fixing', 'christmas']",Apple,Positive emotion,Apple,lose hour tonight sxsw attendee blame microsoft apple get credit fixing christmas,3
"['please', 'hear', 'people', 'talk', 'ipad', '2', 'preferrably', 'sxsw', 'hashtags', 'really', 'deficit', 'life']",iPad,Negative emotion,Apple,please hear people talk ipad 2 preferrably sxsw hashtags really deficit life,1
"['innovation', 'banking', 'coming', 'mobile', 'innovator', 'apple', 'google', 'verizon', 'sxsw', 'bankinnovation']",Google,Positive emotion,Google,innovation banking coming mobile innovator apple google verizon sxsw bankinnovation,3
"['sxsw', 'tron', 'ipad', 'app', 'swish', 'behind', 'scene', 'footage', 'amp', 'director', 'note', 'syncs', 'blueray', 'playing', 'film']",iPad or iPhone App,Positive emotion,Apple,sxsw tron ipad app swish behind scene footage amp director note syncs blueray playing film,3
"['think', 'ipad', 'eminent', 'typing', 'thoughtful', 'note', 'phone', 'working', 'mac', 'book', 'big', 'handwriting', 'ridic', 'sxsw', 'day', '2', 'conquered']",iPad,Positive emotion,Apple,think ipad eminent typing thoughtful note phone working mac book big handwriting ridic sxsw day 2 conquered,3
"['verizon', 'iphone', 'kicking', 'hairy', 'butt', 'sxsw', 'atampt', 'phone', 'sxsw']",iPhone,Positive emotion,Apple,verizon iphone kicking hairy butt sxsw atampt phone sxsw,3
"['verizon', 'iphone', 'kicking', 'hairy', 'butt', 'sxsw', 'atampt', 'phone', 'sxsw', 'link']",iPhone,Positive emotion,Apple,verizon iphone kicking hairy butt sxsw atampt phone sxsw link,3
"['woman', 'great', 'fessing', 'issue', 'admitting', 'google', 'could', 'better', 'sxsw']",Google,Negative emotion,Google,woman great fessing issue admitting google could better sxsw,1
"['lisa', 'cohen', 'announced', 'user', 'iphone', 'app', 'month', 'sweet', 'comcom', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,lisa cohen announced user iphone app month sweet comcom sxsw,3
"['mike', 'tyson', 'launched', 'iphone', 'game', 'user', 'sxsw', 'link', 'tech', 'news', 'link']",none,Positive emotion,none,mike tyson launched iphone game user sxsw link tech news link,3
"['wanting', 'line', 'unconfirmed', 'apple', 'popup', 'store', 'ipad', '2', 'sxsw']",iPad,Positive emotion,Apple,wanting line unconfirmed apple popup store ipad 2 sxsw,3
"['waiting', 'line', 'ipad', '2', 'said', 'may', 'leftcrossing', 'finger', 'sxsw']",iPad,Positive emotion,Apple,waiting line ipad 2 said may leftcrossing finger sxsw,3
"['rtuser', 'love', 'user', 'sxsw', 'quotapple', 'come', 'cool', 'technology', 'one', 'ever', 'heard', 'go', 'conferencesquot']",Apple,Positive emotion,Apple,rtuser love user sxsw quotapple come cool technology one ever heard go conferencesquot,3
"['order', '2', 'week', 'wait', 'rt', 'user', 'decided', 'need', 'ipad', 'usguys', 'sxsw']",iPad,Positive emotion,Apple,order 2 week wait rt user decided need ipad usguys sxsw,3
"['left', 'brain', 'search', 'google', 'right', 'brain', 'search', 'x', 'best', 'session', 'today', 'covering', 'semantic', 'web', 'recommendation', 'sxsw', 'link']",Google,Positive emotion,Google,left brain search google right brain search x best session today covering semantic web recommendation sxsw link,3
"['never', 'seen', 'many', 'apple', 'product', 'life', 'sxsw']",Apple,Positive emotion,Apple,never seen many apple product life sxsw,3
"['never', 'seen', 'many', 'head', 'turn', 'one', 'point', 'someone', 'apple', 'asks', 'question', 'reid', 'hoffman', 'sxsw']",none,Positive emotion,none,never seen many head turn one point someone apple asks question reid hoffman sxsw,3
"['podcast', 'social', 'business', 'summit', '2011', 'austin', 'link', 'user', 'user', 'sxsw', 'listened', 'new', 'iphone', 'delight']",iPhone,Positive emotion,Apple,podcast social business summit 2011 austin link user user sxsw listened new iphone delight,3
"['rtuser', 't', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",Apple,Positive emotion,Apple,rtuser t rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,3
"['sitting', 'floor', 'behind', 'guy', 'fondling', 'new', 'ipad', '2', 'disturbing', 'way', 'sxsw']",iPad,Negative emotion,Apple,sitting floor behind guy fondling new ipad 2 disturbing way sxsw,1
"['sitting', 'ground', 'waiting', 'ipad', 'austin', 'apple', 'popup', 'store', 'sxsw', 'geek', 'link']",iPad,Positive emotion,Apple,sitting ground waiting ipad austin apple popup store sxsw geek link,3
"['window', 'scarborough', 'building', 'corner', '6th', 'amp', 'congress', 'blacked', 'apple', 'popup', 'store', 'born', 'sxsw', 'welivehere']",Apple,Positive emotion,Apple,window scarborough building corner 6th amp congress blacked apple popup store born sxsw welivehere,3
"['taken', 'sxsw', 'iphone', 'ipad', 'apps', 'granted', 'realizing', 'amazing', 'apps', 'big', 'applause', 'designersdevs', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,taken sxsw iphone ipad apps granted realizing amazing apps big applause designersdevs sxsw,3
"['town', 'sxsw', 'sure', 'check', 'u', 'using', 'google', 'place', 'foursquare', 'kick', 'as', 'deal', 'foursquare', 'googleplaces']",Other Google product or service,Positive emotion,,town sxsw sure check u using google place foursquare kick as deal foursquare googleplaces,3
"['fun', 'w', 'user', 'new', 'checkins', 'feature', 'iphone', 'see', 'user', 'latest', 'article', 'quotroll', '4squarequot', 'link', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,fun w user new checkins feature iphone see user latest article quotroll 4squarequot link sxsw,3
"['mike', 'tyson', 'want', 'iphone', 'knockout', 'sxsw', 'cnet', 'blog', 'link']",iPhone,Positive emotion,Apple,mike tyson want iphone knockout sxsw cnet blog link,3
"['rtuser', 'going', 'sxsw', 'today', 'share', 'photo', 'video', 'ireport', 'link', 'cnn', 'iphone', 'app']",iPad or iPhone App,Positive emotion,Apple,rtuser going sxsw today share photo video ireport link cnn iphone app,3
"['fun', 'google', 'analytics', 'berklee', 'topspin', 'class', 'used', 'great', 'info', 'marketing', 'music', 'sxsw']",Other Google product or service,Positive emotion,,fun google analytics berklee topspin class used great info marketing music sxsw,3
"['apple', 'rt', 'user', 'woke', 'sandwiched', 'iphone', 'ipad', 'forgot', 'much', 'sxsw', 'like', 'geek', 'spring', 'break']",iPhone,Positive emotion,Apple,apple rt user woke sandwiched iphone ipad forgot much sxsw like geek spring break,3
"['get', 'ipad', '2', 'sxsw', 'yes', 'depressed']",iPad,Positive emotion,Apple,get ipad 2 sxsw yes depressed,3
"['lol', 'see', 'single', 'pc', 'user', 'around', 'me\x89ûójust', 'macbooks', 'ipads', 'web', 'devs', 'definitely', 'apple', 'folk', 'sxsw', 'apple']",Apple,Positive emotion,Apple,lol see single pc user around meûójust macbooks ipads web devs definitely apple folk sxsw apple,3
"['groupedin', 'nice', 'app', 'group', 'aber', 'leider', 'nur', 'fìr', 'iphone', 'link', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,groupedin nice app group aber leider nur fìr iphone link sxsw,3
"['ipad', '2', 'sync', 'complete', 'live', 'livingthedream', 'sxsw']",iPad,Positive emotion,Apple,ipad 2 sync complete live livingthedream sxsw,3
"['testing', 'ncaa', 'mmod', 'ipad', 'app', 'sxsw', 'session', 'flawless', 'livesteam', 'bracket', 'show', 'atampt', 'ad', 'atrix', 'make', 'sense', 'mute', 'though']",iPad or iPhone App,Positive emotion,Apple,testing ncaa mmod ipad app sxsw session flawless livesteam bracket show atampt ad atrix make sense mute though,3
"['grrplancast', 'stuff', 'exported', 'google', 'calendar', 'san', 'diegopacific', 'time', 'shift', 'central', 'tme', 'wack', 'sxsw']",Google,Negative emotion,Google,grrplancast stuff exported google calendar san diegopacific time shift central tme wack sxsw,1
"['cancel', 'trip', 'austin', 'sxsw', 'todayi', 'weather', 'found', 'great', 'itunes', 'mix', 'sxsw', 'artist', 'amp', 'freelink']",Other Apple product or service,Positive emotion,Apple,cancel trip austin sxsw todayi weather found great itunes mix sxsw artist amp freelink,3
"['including', 'emotional', 'thing', 'ipad', 'barrydiller', 'sxsw', 'pnid']",iPad,Positive emotion,Apple,including emotional thing ipad barrydiller sxsw pnid,3
"['james', 'franco', 'going', 'note', 'sxsw', 'speech', 'ipad', '2', 'v', 'android', 'v', 'world', 'got', 'ipad', 'day', 'ago', 'feel', 'like', 'expert', 'already']",iPad,Positive emotion,Apple,james franco going note sxsw speech ipad 2 v android v world got ipad day ago feel like expert already,3
"['crowley', 'cashmore', 'think', 'ipad', '2', 'minor', 'step', 'tell', 'people', 'standing', 'line', 'sxsw', 'apple', 'popup', 'store', 'checkins']",iPad,Positive emotion,Apple,crowley cashmore think ipad 2 minor step tell people standing line sxsw apple popup store checkins,3
"['wow', 'demand', 'ipad', '2', 'insatiable', 'seems', 'sold', 'everywhere', 'austin', 'texas', 'suppose', 'sxsw', 'town', 'helping']",iPad,Positive emotion,Apple,wow demand ipad 2 insatiable seems sold everywhere austin texas suppose sxsw town helping,3
"['line', 'around', 'corner', 'ipad2', 'sxsw', 'say', 'wait', 'already', 'got', 'two', 'camera', 'iphone', 'sorry', 'apple']",iPad,Negative emotion,Apple,line around corner ipad2 sxsw say wait already got two camera iphone sorry apple,1
"['anyone', 'find', 'makeshift', 'apple', 'store', 'sxsw', 'yet']",Apple,Positive emotion,Apple,anyone find makeshift apple store sxsw yet,3
"['surrounded', 'lot', 'ipad', '2', 'box', 'sxsw']",iPad,Positive emotion,Apple,surrounded lot ipad 2 box sxsw,3
"['sxsw', 'attendee', 'come', 'see', 'aquent', 'booth', '1415', 'sxsw', 'trade', 'show', 'might', 'win', 'ipad', '2']",iPad,Positive emotion,Apple,sxsw attendee come see aquent booth 1415 sxsw trade show might win ipad 2,3
"['bereft', 'wanderer', 'white', 'cord', 'limp', 'lifeless', 'outlet', 'iphone', 'sxsw', 'poetry']",iPhone,Negative emotion,Apple,bereft wanderer white cord limp lifeless outlet iphone sxsw poetry,1
"['hey', 'vufinders', 'awesome', 'new', 'update', 'user', 'iphone', 'app', 'link', '3x', 'speedup', 'object', 'tagging', 'outside', 'sxsw', 'conf', 'hour']",iPad or iPhone App,Positive emotion,Apple,hey vufinders awesome new update user iphone app link 3x speedup object tagging outside sxsw conf hour,3
"['really', 'finding', 'enjoying', 'ipad', 'design', 'principle', 'well', 'done', 'tapworthy', 'useful', 'clear', 'point', 'throughout', 'sxsw']",iPad,Positive emotion,Apple,really finding enjoying ipad design principle well done tapworthy useful clear point throughout sxsw,3
"['google', 'finding', 'new', 'way', 'help', 'small', 'business', 'say', 'place', 'page', 'sxsw', 'overview', 'link']",Google,Positive emotion,Google,google finding new way help small business say place page sxsw overview link,3
"['google', 'handing', 'free', 'pi', 'pi', 'day', 'sxsw', 'win']",Google,Positive emotion,Google,google handing free pi pi day sxsw win,3
"['handle', 'everyone', 'tweet', 'new', 'flipboard', 'jealous', 'thinking', 'taking', 'plunge', 'buying', 'ipad', 'sxsw']",iPad,Positive emotion,Apple,handle everyone tweet new flipboard jealous thinking taking plunge buying ipad sxsw,3
"['man', 'panhandling', 'ipad', '2', 'sxsw', 'what\x89ûªs', 'world', 'coming', 'ipad', 'apple', 'tablet', 'sxsw']",iPad,Negative emotion,Apple,man panhandling ipad 2 sxsw whatûªs world coming ipad apple tablet sxsw,1
"['team', 'android', 'party', 'come', 'user', 'table', 'amp', 'show', 'u', 'appolicious', 'app', 'yr', 'phone', 'enter', 'win', 'nexus', 'link', 'sxsw']",Android,Positive emotion,Google,team android party come user table amp show u appolicious app yr phone enter win nexus link sxsw,3
"['free', 'android', 'tshirt', 'sxsw', 'link']",Android,Positive emotion,Google,free android tshirt sxsw link,3
"['domo', 'iphone', 'amp', 'android', 'app', 'share', 'facebook', 'stranger', 'link', 'via', 'user', 'domo', 'sxsw']",iPad or iPhone App,Positive emotion,Apple,domo iphone amp android app share facebook stranger link via user domo sxsw,3
"['iphone', 'sxsw', 'app', 'would', 'b', 'pretty', 'awesome', 'crash', 'every', '10mins', 'extended', 'browsing', 'fuckit', 'illmakeitwork']",iPad or iPhone App,Negative emotion,Apple,iphone sxsw app would b pretty awesome crash every 10mins extended browsing fuckit illmakeitwork,1
"['best', 'iphone', 'accessory', 'sxsw', 'link', 'rockstache', 'techsmith', 'istache', 'via', 'user']",iPhone,Positive emotion,Apple,best iphone accessory sxsw link rockstache techsmith istache via user,3
"['sxsw', 'iphone', 'app', 'awesome', 'ipad', 'app', 'crash', 'every', 'time', 'sxsw']",iPad or iPhone App,Negative emotion,Apple,sxsw iphone app awesome ipad app crash every time sxsw,1
"['line', 'ipad', '2', 'user', 'user', 'sxsw']",iPad,Positive emotion,Apple,line ipad 2 user user sxsw,3
"['whoa', 'line', 'ipad2', '3blks', 'long', 'apple', 'austin', 'sxsw']",none,Positive emotion,none,whoa line ipad2 3blks long apple austin sxsw,3
"['anyone', 'address', 'yeasayer', 'concert', 'tonight', 'google', 'map', 'failing', 'sxsw']",Other Google product or service,Negative emotion,,anyone address yeasayer concert tonight google map failing sxsw,1
"['anyone', 'news', 'sxsw', 'ipad', '2', 'musthave', 'course', 'link']",iPad,Positive emotion,Apple,anyone news sxsw ipad 2 musthave course link,3
"['anyone', 'know', 'user', 'store', 'sxsw', 'still', 'ipad', '2', 'stock']",iPad,Positive emotion,Apple,anyone know user store sxsw still ipad 2 stock,3
"['asked', 'one', 'booth', 'people', 'apple', 'paid', 'every', 'single', 'booth', 'show', 'product', 'ipad2s', 'said', 'idontbelieve', 'sxsw']",Apple,Negative emotion,Apple,asked one booth people apple paid every single booth show product ipad2s said idontbelieve sxsw,1
"['one', 'least', 'helpful', 'session', 'sxsw', 'leave', 'session', 'amp', 'read', 'ipad', 'design', 'note', 'instead', 'link', 'uxdes']",iPad,Positive emotion,Apple,one least helpful session sxsw leave session amp read ipad design note instead link uxdes,3
"['one', 'three', 'best', 'apps', 'seen', 'sxsw', 'link']",iPad or iPhone App,Positive emotion,Apple,one three best apps seen sxsw link,3
"['everyone', 'work', 'google', 'genius', 'seriously', 'smart', 'artistic', 'sxsw']",Google,Positive emotion,Google,everyone work google genius seriously smart artistic sxsw,3
"['apple', 'opened', 'popup', 'store', 'sxsw', 'release', 'ipad', '2', 'quite', 'scene', 'geek', 'power', 'link']",iPad,Positive emotion,Apple,apple opened popup store sxsw release ipad 2 quite scene geek power link,3
"['lonely', 'job', 'protecting', 'ipad', '2', 'someone', 'got', 'link', 'sxsw']",iPad,Positive emotion,Apple,lonely job protecting ipad 2 someone got link sxsw,3
"['thewildernessdowntowncom', 'best', 'show', 'sxsw', 'google', 'thomas', 'gayno', 'quotit', 'like', 'choreography', 'browser', 'windowsquot', 'sxsw']",Other Google product or service,Positive emotion,,thewildernessdowntowncom best show sxsw google thomas gayno quotit like choreography browser windowsquot sxsw,3
"['internet', 'blur', 'link', 'ipad', 'fade', 'link', '\x89ûò', 'user', 'sxsw']",iPad,Negative emotion,Apple,internet blur link ipad fade link ûò user sxsw,1
"['google', 'new', 'quotroutearoundquot', 'feature', 'give', '3', 'alternate', 'route', 'avoid', 'traffic', 'collectively', 'saving', 'driver', '2', 'yrsday', 'sxsw']",Other Google product or service,Positive emotion,,google new quotroutearoundquot feature give 3 alternate route avoid traffic collectively saving driver 2 yrsday sxsw,3
"['user', 'new', 'ipad', 'apps', 'speech', 'therapy', 'communication', 'showcased', 'user', 'sxsw', 'conference', 'link', 'sxswi', 'assistivetech']",iPad or iPhone App,Positive emotion,Apple,user new ipad apps speech therapy communication showcased user sxsw conference link sxswi assistivetech,3
"['user', 'new', 'ipad', 'apps', 'speech', 'therapy', 'communication', 'showcased', 'sxsw', 'conference', 'link', 'augcomm', 'hcsm', 'mhealth']",iPad or iPhone App,Positive emotion,Apple,user new ipad apps speech therapy communication showcased sxsw conference link augcomm hcsm mhealth,3
"['covet', 'new', 'ipad', 'link', 'sxsw']",iPad,Positive emotion,Apple,covet new ipad link sxsw,3
"['buying', '2', 'new', 'ipads', 'user', 'geekdate', 'apple', 'sxsw', 'ipad2']",iPad,Positive emotion,Apple,buying 2 new ipads user geekdate apple sxsw ipad2,3
"['google', 'new', 'version', 'map', 'already', 'saved', 'pp', '2yrs', 'time', 'spent', 'locating', 'place', 'since', 'launch', 'earlier', 'week', 'sxsw']",Other Google product or service,Positive emotion,,google new version map already saved pp 2yrs time spent locating place since launch earlier week sxsw,3
"['random', 'news', 'tech', 'exclusive', 'shot', 'sxsw', 'popup', 'apple', 'store', 'link', 'tt', 'ff']",Apple,Positive emotion,Apple,random news tech exclusive shot sxsw popup apple store link tt ff,3
"['user', 'news', 'sxsw', 'lot', 'ipad', 'bashing', 'everyone', 'want', 'one', 'even', 'user', 'consistent', 'theme']",iPad,Positive emotion,Apple,user news sxsw lot ipad bashing everyone want one even user consistent theme,3
"['wo', 'next', 'google', 'map', 'amazing', 'sxsw']",Other Google product or service,Positive emotion,,wo next google map amazing sxsw,3
"['guy', 'next', 'using', 'ipad', '2', 'periscope', 'sxsw']",iPad,Positive emotion,Apple,guy next using ipad 2 periscope sxsw,3
"['sweet', 'danfung', 'dennis', 'demoing', 'immersive', 'video', 'rig', 'ipad', 'platform', 'used', 'hell', 'back', 'sxsw', 'party']",iPad,Positive emotion,Apple,sweet danfung dennis demoing immersive video rig ipad platform used hell back sxsw party,3
"['interesting', 'quotuser', 'quotgoogle', 'look', 'technical', 'solution', 'great', 'user', 'community', 'human', 'solution', 'sxsw\x89û\x9d']",Google,Negative emotion,Google,interesting quotuser quotgoogle look technical solution great user community human solution sxswû,1
